Tiempo_s,Senal_Original
0.02575,0.813139340659339
0.025875,-0.178875311355312
0.026,-0.972648205128206
0.026125,-0.650303882783884
0.02625,0.423102710622709
0.026375,1.03878036630037
0.0265,0.44324923076923
0.026625,-0.620487032967034
0.02675,-0.969424761904763
0.026875,-0.207080439560441
0.027,0.805080732600731
0.027125,0.881637509157508
0.02725,-0.0410731135531146
0.027375,-0.924296556776558
0.0275,-0.74620131868132
0.027625,0.292553260073259
0.02775,0.985593553113552
0.027875,0.549622857142856
0.028,-0.512501684981686
0.028125,-1.05645772893773
0.02825,-0.33601816849817
0.028375,0.718047765567764
0.0285,0.933212600732599
0.028625,0.0878646153846141
0.02875,-0.862245274725276
0.028875,-0.820340512820514
0.029,0.157168644688644
0.029125,0.954970842490841
0.02925,0.66405509157509
0.029375,-0.392428424908426
0.0295,-1.00327091575092
0.029625,-0.447226959706961
0.02975,0.617315164835164
0.029875,1.01702212454212
0.03,0.185373772893772
0.030125,-0.76634783882784
0.03025,-0.890450402930404
0.030375,0.0169488644688633
0.0305,0.916289523809523
0.030625,0.761564249084248
0.03075,-0.26671413919414
0.030875,-0.983930256410257
0.031,-0.560047472527474
0.031125,0.506106373626372
0.03125,1.00171076923077
0.031375,0.352186959706958
0.0315,-0.688985201465202
0.031625,-0.955725128205129
0.03175,-0.111183003663005
0.031875,0.848597216117215
0.032,0.845373772893772
0.032125,-0.130523663003664
0.03225,-0.952501684981686
0.032375,-0.684955897435898
0.0325,0.372333479853479
0.032625,0.99365216117216
0.03275,0.491600879120878
0.032875,-0.582611575091576
0.033,-0.970230622710624
0.033125,-0.251402783882785
0.03325,0.772040439560438
0.033375,0.899366446886446
0.0335,0.00889025641025531
0.033625,-0.899314871794873
0.03375,-0.781659194139195
0.033875,0.240172307692307
0.034,0.975923223443222
0.034125,0.602003809523808
0.03425,-0.471402783882785
0.034375,-1.00004747252747
0.0345,-0.385981538461539
0.034625,0.681784029304028
0.03475,0.946106373626373
0.034875,0.131381098901098
0.035,-0.837263589743591
0.035125,-0.851769084249085
0.03525,0.0951173626373616
0.035375,0.949329816849816
0.0355,0.707571575091574
0.035625,-0.341659194139195
0.03575,-0.998435750915752
0.035875,-0.507666520146521
0.036,0.57379868131868
0.036125,0.991234578754578
0.03625,0.271600879120878
0.036375,-0.745395457875459
0.0365,-0.914626227106228
0.036625,-0.0305969230769243
0.03675,0.892113699633699
0.036875,0.801051428571427
0.037,-0.211915604395606
0.037125,-0.954113406593408
0.03725,-0.627739780219781
0.037375,0.451307838827838
0.0375,0.996069743589743
0.037625,0.411014798534797
0.03775,-0.649498021978023
0.037875,-0.96620131868132
0.038,-0.16598153846154
0.038125,0.820392087912087
0.03825,0.874384761904761
0.038375,-0.0660547985347995
0.0385,-0.931549304029305
0.038625,-0.721219633699635
0.03875,0.310282197802196
0.038875,0.990428717948717
0.039,0.542370109890109
0.039125,-0.52700717948718
0.03925,-0.999241611721613
0.039375,-0.340853333333334
0.0395,0.726106373626372
0.039625,0.949329816849816
0.03975,0.0854470329670316
0.039875,-0.865468717948719
0.04,-0.819534652014653
0.040125,0.168450695970695
0.04025,0.961417728937728
0.040375,0.649549597069596
0.0405,-0.394846007326008
0.040625,-0.997629890109891
0.04075,-0.447226959706961
0.040875,0.61328586080586
0.041,0.971893919413918
0.041125,0.221637509157508
0.04125,-0.779241611721613
0.041375,-0.893673846153847
0.0415,0.0145312820512813
0.041625,0.904201611721611
0.04175,0.790575238095237
0.041875,-0.273966886446887
0.042,-0.977483369963371
0.042125,-0.569717802197803
0.04225,0.497241904761903
0.042375,1.00009904761905
0.0425,0.34412835164835
0.042625,-0.705102417582419
0.04275,-0.952501684981686
0.042875,-0.111988864468866
0.043,0.83328586080586
0.043125,0.839732747252746
0.04325,-0.144223296703298
0.043375,-0.9460547985348
0.0435,-0.67689728937729
0.043625,0.372333479853479
0.04375,1.00976937728938
0.043875,0.482736410256409
0.044,-0.589058461538463
0.044125,-0.979095091575093
0.04425,-0.249791062271063
0.044375,0.777681465201464
0.0445,0.90339575091575
0.044625,2.57875457863044e-05
0.04475,-0.898509010989012
0.044875,-0.780853333333334
0.045,0.240978168498168
0.045125,0.982370109890109
0.04525,0.585080732600732
0.045375,-0.47623794871795
0.0455,-0.994406446886448
0.045625,-0.382758095238096
0.04575,0.669696117216116
0.045875,0.954970842490841
0.046,0.149110036630036
0.046125,-0.83645772893773
0.04625,-0.855798388278389
0.046375,0.0991466666666656
0.0465,0.938853626373625
0.046625,0.7132126007326
0.04675,-0.325541978021979
0.046875,-1.00004747252747
0.047,-0.510889963369964
0.047125,0.560099047619047
0.04725,0.990428717948717
0.047375,0.278047765567764
0.0475,-0.742977875457877
0.047625,-0.92671413919414
0.04775,-0.0451024175824186
0.047875,0.876802344322343
0.048,0.809915897435896
0.048125,-0.187739780219781
0.04825,-0.965395457875459
0.048375,-0.630963223443224
0.0485,0.435996483516483
0.048625,1.00009904761905
0.04875,0.411014798534797
0.048875,-0.645468717948719
0.049,-0.959754432234433
0.049125,-0.169204981684983
0.04925,0.832479999999999
0.049375,0.871161318681318
0.0495,-0.0668606593406604
0.049625,-0.932355164835166
0.04975,-0.742977875457877
0.049875,0.307058754578753
0.05,0.988816996336995
0.050125,0.539146666666666
0.05025,-0.530230622710624
0.050375,-0.989571282051283
0.0505,-0.314259926739928
0.050625,0.722882930402929
0.05075,0.930795018315017
0.050875,0.0701356776556765
0.051,-0.868692161172162
0.051125,-0.811476043956045
0.05125,0.164421391941391
0.051375,0.965447032967032
0.0515,0.6535789010989
0.051625,-0.406933919413921
0.05175,-0.997629890109891
0.051875,-0.444003516483518
0.052,0.626985494505493
0.052125,0.967864615384614
0.05225,0.2135789010989
0.052375,-0.771988864468865
0.0525,-0.891256263736265
0.052625,0.0242016117216108
0.05275,0.920318827838827
0.052875,0.748670476190475
0.053,-0.27638446886447
0.053125,-0.984736117216118
0.05325,-0.565688498168499
0.053375,0.498853626373625
0.0535,0.994458021978021
0.053625,0.348963516483515
0.05375,-0.691402783882785
0.053875,-0.937996190476192
0.054,-0.10634783882784
0.054125,0.849403076923076
0.05425,0.839732747252746
0.054375,-0.149058461538463
0.0545,-0.958142710622712
0.054625,-0.672867985347986
0.05475,0.387644835164834
0.054875,0.997681465201464
0.055,0.474677802197801
0.055125,-0.593893626373627
0.05525,-0.981512673992675
0.055375,-0.233673846153847
0.0555,0.774458021978021
0.055625,0.910648498168497
0.05575,-0.0120621245421257
0.055875,-0.909791062271063
0.056,-0.784076776556778
0.056125,0.247425054945054
0.05625,0.971088058608057
0.056375,0.590721758241757
0.0565,-0.480267252747254
0.056625,-0.997629890109891
0.05675,-0.373087765567766
0.056875,0.678560586080585
0.057,0.951747399267398
0.057125,0.135410402930402
0.05725,-0.823563956043957
0.057375,-0.852574945054946
0.0575,0.12332249084249
0.057625,0.954970842490841
0.05775,0.695483663003662
0.057875,-0.350523663003664
0.058,-0.991988864468865
0.058125,-0.543930256410257
0.05825,0.577827985347984
0.058375,0.990428717948717
0.0585,0.268377435897435
0.058625,-0.730889963369964
0.05875,-0.927520000000001
0.058875,-0.023344175824177
0.059,0.888084395604395
0.059125,0.792186959706958
0.05925,-0.208692161172162
0.059375,-0.962977875457877
0.0595,-0.618069450549452
0.059625,0.444055091575091
0.05975,0.962223589743589
0.059875,0.41343238095238
0.06,-0.643856996336997
0.060125,-0.961366153846155
0.06025,-0.182098754578756
0.060375,0.80427487179487
0.0605,0.880025787545787
0.060625,-0.0563844688644699
0.06075,-0.917849670329671
0.060875,-0.72686065934066
0.061,0.319146666666665
0.061125,1.02266315018315
0.06125,0.536729084249083
0.061375,-0.537483369963371
0.0615,-0.995212307692309
0.061625,-0.314259926739928
0.06175,0.72368879120879
0.061875,0.932406739926739
0.062,0.080611868131867
0.062125,-0.86627457875458
0.06225,-0.810670183150184
0.062375,0.175703443223442
0.0625,0.96383531135531
0.062625,0.645520293040292
0.06275,-0.419827692307693
0.062875,-0.992794725274726
0.063,-0.452867985347986
0.063125,0.619732747252746
0.06325,0.969476336996336
0.063375,0.24339575091575
0.0635,-0.791329523809525
0.063625,-0.891256263736265
0.06375,0.0338719413919404
0.063875,0.916289523809523
0.064,0.759146666666666
0.064125,-0.24656761904762
0.06425,-0.988765421245422
0.064375,-0.580999853479854
0.0645,0.505300512820511
0.064625,1.00090490842491
0.06475,0.340904908424907
0.064875,-0.692208644688646
0.065,-0.938802051282052
0.065125,-0.102318534798536
0.06525,0.845373772893772
0.065375,0.835703443223442
0.0655,-0.0853954578754588
0.065625,-0.945248937728939
0.06575,-0.685761758241759
0.065875,0.434384761904761
0.066,0.994458021978021
0.066125,0.485153992673991
0.06625,-0.583417435897437
0.066375,-0.978289230769232
0.0665,-0.24656761904762
0.066625,0.770428717948717
0.06675,0.908230915750915
0.066875,0.00324923076922934
0.067,-0.900926593406594
0.067125,-0.77601816849817
0.06725,0.259512967032966
0.067375,0.975117362637361
0.0675,0.590721758241757
0.067625,-0.47623794871795
0.06775,-0.982318534798536
0.067875,-0.382758095238096
0.068,0.681784029304028
0.068125,0.949329816849816
0.06825,0.13379868131868
0.068375,-0.829204981684983
0.0685,-0.863051135531137
0.068625,0.116875604395604
0.06875,0.939659487179486
0.068875,0.685007472527472
0.069,-0.355358827838829
0.069125,-1.00246505494506
0.06925,-0.489131721611723
0.069375,0.569769377289376
0.0695,0.951747399267398
0.069625,0.271600879120878
0.06975,-0.763124395604397
0.069875,-0.924296556776558
0.07,-0.0217324542124553
0.070125,0.90339575091575
0.07025,0.79379868131868
0.070375,-0.224003516483518
0.0705,-0.979095091575093
0.070625,-0.581805714285715
0.07075,0.452113699633699
0.070875,1.00332249084249
0.071,0.406985494505493
0.071125,-0.638215970695972
0.07125,-0.959754432234433
0.071375,-0.165175677655679
0.0715,0.826033113553112
0.071625,0.859073406593406
0.07175,-0.0926482051282065
0.071875,-0.942025494505496
0.072,-0.709937582417584
0.072125,0.33365216117216
0.07225,0.98398183150183
0.072375,0.523029450549449
0.0725,-0.549571282051283
0.072625,-0.988765421245422
0.07275,-0.295725128205129
0.072875,0.730135677655676
0.073,0.917095384615383
0.073125,0.059659487179486
0.07325,-0.882391794871796
0.073375,-0.808252600732602
0.0735,0.202296849816848
0.073625,0.970282197802197
0.07375,0.636655824175823
0.073875,-0.431109743589745
0.074,-0.989571282051283
0.074125,-0.423051135531137
0.07425,0.631820659340658
0.074375,0.963029450549449
0.0745,0.204714432234431
0.074625,-0.789717802197803
0.07475,-0.888838681318682
0.074875,0.0524067399267389
0.075,0.940465347985347
0.075125,0.746252893772893
0.07525,-0.293307545787547
0.075375,-0.988765421245422
0.0755,-0.535065787545789
0.075625,0.519806007326006
0.07575,0.996875604395603
0.075875,0.339293186813186
0.076,-0.717190329670331
0.076125,-0.933161025641027
0.07625,-0.0926482051282065
0.076375,0.871967179487179
0.0765,0.831674139194138
0.076625,-0.147446739926741
0.07675,-0.953307545787547
0.076875,-0.65675076923077
0.077,0.390868278388277
0.077125,1.00976937728938
0.07725,0.456143003663003
0.077375,-0.601146373626375
0.0775,-0.975065787545789
0.077625,-0.248179340659342
0.07775,0.780904908424907
0.077875,0.891307838827838
0.078,-0.0144797069597082
0.078125,-0.912208644688646
0.07825,-0.75667750915751
0.078375,0.259512967032966
0.0785,0.991234578754578
0.078625,0.581051428571428
0.07875,-0.481878974358976
0.078875,-1.00488263736264
0.079,-0.369058461538462
0.079125,0.68339575091575
0.07925,0.951747399267398
0.079375,0.124128351648351
0.0795,-0.834040146520147
0.079625,-0.845322197802199
0.07975,0.0951173626373616
0.079875,0.946912234432233
0.08,0.684201611721611
0.080125,-0.355358827838829
0.08025,-0.997629890109891
0.080375,-0.48590827838828
0.0805,0.574604542124541
0.080625,0.977534945054944
0.08075,0.256289523809523
0.080875,-0.740560293040294
0.081,-0.901732454212455
0.081125,-0.0128679853479865
0.08125,0.900978168498167
0.081375,0.788963516483515
0.0815,-0.224003516483518
0.081625,-1.01858227106227
0.08175,-0.6067873992674
0.081875,0.461784029304028
0.082,0.991234578754578
0.082125,0.391674139194138
0.08225,-0.652721465201466
0.082375,-0.953307545787547
0.0825,-0.149058461538463
0.082625,0.822809670329669
0.08275,0.861490989010988
0.082875,-0.0958716483516495
0.083,-0.933966886446888
0.083125,-0.730889963369964
0.08325,0.32317597069597
0.083375,0.988011135531135
0.0835,0.510135677655676
0.083625,-0.551988864468866
0.08375,-0.987153699633701
0.083875,-0.285248937728939
0.084,0.742223589743589
0.084125,0.919512967032966
0.08425,0.0483774358974349
0.084375,-0.882391794871796
0.0845,-0.792941245421247
0.084625,0.134604542124541
0.08475,0.972699780219779
0.084875,0.585886593406592
0.085,-0.430303882783884
0.085125,-1.00327091575092
0.08525,-0.414992527472529
0.085375,0.644714432234431
0.0855,0.958194285714285
0.085625,0.186985494505493
0.08575,-0.810670183150184
0.085875,-0.87675076923077
0.086,0.0628829304029295
0.086125,0.932406739926739
0.08625,0.720465347985347
0.086375,-0.301366153846155
0.0865,-0.991183003663005
0.086625,-0.550377142857144
0.08675,0.532699780219779
0.086875,0.994458021978021
0.087,0.315923223443222
0.087125,-0.72686065934066
0.08725,-0.942025494505496
0.087375,-0.0531610256410266
0.0875,0.871967179487179
0.087625,0.840538608058607
0.08775,-0.145029157509159
0.087875,-0.960560293040294
0.088,-0.660780073260074
0.088125,0.394897582417581
0.08825,1.00412835164835
0.088375,0.454531282051281
0.0885,-0.621292893772895
0.088625,-0.978289230769232
0.08875,-0.161146373626375
0.088875,0.791381098901098
0.089,0.884860952380951
0.089125,-0.0330145054945066
0.08925,-0.91623794871795
0.089375,-0.743783736263737
0.0895,0.261930549450548
0.089625,0.981564249084248
0.08975,0.574604542124541
0.089875,-0.500413772893774
0.09,-0.977483369963371
0.090125,-0.381146373626375
0.09025,0.697095384615384
0.090375,0.946912234432233
0.0905,0.108816996336995
0.090625,-0.84693391941392
0.09075,-0.834040146520147
0.090875,0.129769377289376
0.091,0.958194285714285
0.091125,0.668890256410255
0.09125,-0.381952234432235
0.091375,-1.00810608058608
0.0915,-0.488325860805862
0.091625,0.585886593406592
0.09175,0.978340805860805
0.091875,0.252260219780219
0.092,-0.775212307692309
0.092125,-0.919461391941393
0.09225,0.0048609523809513
0.092375,0.897754725274724
0.0925,0.77365216117216
0.092625,-0.233673846153847
0.09275,-0.983930256410257
0.092875,-0.601146373626375
0.093,0.469036776556775
0.093125,1.00009904761905
0.09325,0.391674139194138
0.093375,-0.672062124542125
0.0935,-0.957336849816851
0.093625,-0.152281904761906
0.09375,0.826033113553112
0.093875,0.855044102564102
0.094,-0.0934540659340672
0.094125,-0.942831355311357
0.09425,-0.705102417582419
0.094375,0.332846300366299
0.0945,0.98398183150183
0.094625,0.507718095238094
0.09475,-0.553600586080587
0.094875,-0.983124395604397
0.095,-0.273161025641027
0.095125,0.742223589743589
0.09525,0.921124688644687
0.095375,0.0403188278388269
0.0955,-0.879168351648353
0.095625,-0.801805714285715
0.09575,0.197461684981684
0.095875,0.971893919413918
0.096,0.639879267399266
0.096125,-0.427080439560441
0.09625,-0.992794725274726
0.096375,-0.417410109890111
0.0965,0.635849963369962
0.096625,0.968670476190475
0.09675,0.181344468864468
0.096875,-0.814699487179488
0.097,-0.881585934065935
0.097125,0.071747399267398
0.09725,0.913066080586079
0.097375,0.730941538461537
0.0975,-0.301366153846155
0.097625,-0.995212307692309
0.09775,-0.547153699633701
0.097875,0.530282197802197
0.098,0.99365216117216
0.098125,0.320758388278387
0.09825,-0.713966886446888
0.098375,-0.939607912087913
0.0985,-0.0539668864468874
0.098625,0.867937875457875
0.09875,0.819586227106226
0.098875,-0.173234285714287
0.099,-0.959754432234433
0.099125,-0.661585934065935
0.09925,0.400538608058607
0.099375,0.990428717948717
0.0995,0.452113699633699
0.099625,-0.644662857142858
0.09975,-0.979900952380953
0.099875,-0.202245274725276
0.1,0.792186959706958
0.100125,0.904201611721611
0.10025,-0.0249558974358985
0.100375,-0.91704380952381
0.1005,-0.750230622710624
0.100625,0.277241904761904
0.10075,0.977534945054944
0.100875,0.571381098901098
0.101,-0.48590827838828
0.101125,-0.990377142857144
0.10125,-0.361805714285715
0.101375,0.697901245421244
0.1015,0.946106373626373
0.101625,0.12332249084249
0.10175,-0.849351501831503
0.101875,-0.850963223443225
0.102,0.159586227106226
0.102125,0.949329816849816
0.10225,0.690648498168497
0.102375,-0.351329523809525
0.1025,-0.998435750915752
0.102625,-0.48590827838828
0.10275,0.585080732600732
0.102875,0.965447032967032
0.103,0.261124688644688
0.103125,-0.755871648351649
0.10325,-0.907373479853481
0.103375,-0.015285567765569
0.1035,0.89372542124542
0.103625,0.74302945054945
0.10375,-0.229644542124543
0.103875,-0.975871648351649
0.104,-0.598728791208792
0.104125,0.460172307692307
0.10425,1.00896351648352
0.104375,0.402150329670329
0.1045,-0.652721465201466
0.104625,-0.958948571428573
0.10475,-0.160340512820514
0.104875,0.830062417582417
0.105,0.858267545787545
0.105125,-0.0853954578754588
0.10525,-0.95653098901099
0.105375,-0.708325860805862
0.1055,0.326399413919413
0.105625,0.989622857142856
0.10575,0.516582564102563
0.105875,-0.559241611721613
0.106,-0.987959560439561
0.106125,-0.298142710622712
0.10625,0.745447032967032
0.106375,0.934824322344321
0.1065,0.0467657142857134
0.106625,-0.882391794871796
0.10675,-0.800193992673994
0.106875,0.209549597069596
0.107,0.977534945054944
0.107125,0.622150329670328
0.10725,-0.421439413919415
0.107375,-0.995212307692309
0.1075,-0.413380805860807
0.107625,0.635849963369962
0.10775,0.994458021978021
0.107875,0.191014798534797
0.108,-0.813893626373627
0.108125,-0.87675076923077
0.10825,0.0653005128205115
0.108375,0.93401846153846
0.1085,0.740611868131867
0.108625,-0.299754432234433
0.10875,-0.994406446886448
0.108875,-0.539900952380953
0.109,0.539146666666666
0.109125,0.991234578754578
0.10925,0.317534945054944
0.109375,-0.715578608058609
0.1095,-0.93638446886447
0.109625,-0.0692782417582427
0.10975,0.862296849816849
0.109875,0.815556923076922
0.11,-0.173234285714287
0.110125,-0.959754432234433
0.11025,-0.655944908424909
0.110375,0.406985494505493
0.1105,0.957388424908424
0.110625,0.452113699633699
0.11075,-0.617263589743591
0.110875,-0.979095091575093
0.111,-0.217556630036631
0.111125,0.78412835164835
0.11125,0.887278534798534
0.111375,-0.0281793406593418
0.1115,-0.931549304029305
0.111625,-0.747813040293041
0.11175,0.277241904761904
0.111875,0.991234578754578
0.112,0.571381098901098
0.112125,-0.511695824175825
0.11225,-0.991988864468865
0.112375,-0.34649435897436
0.1125,0.687425054945054
0.112625,0.950135677655677
0.11275,0.111234578754578
0.112875,-0.848545641025642
0.113,-0.842098754578756
0.113125,0.149110036630036
0.11325,0.952553260073259
0.113375,0.681784029304028
0.1135,-0.379534652014653
0.113625,-0.998435750915752
0.11375,-0.510889963369964
0.113875,0.586692454212453
0.114,0.975117362637361
0.114125,0.252260219780219
0.11425,-0.775212307692309
0.114375,-0.912208644688646
0.1145,-0.00561523809523923
0.114625,0.913066080586079
0.11475,0.781710769230768
0.114875,-0.23609142857143
0.115,-0.979095091575093
0.115125,-0.597117069597071
0.11525,0.473066080586079
0.115375,0.996875604395603
0.1155,0.38361553113553
0.115625,-0.677703150183151
0.11575,-0.927520000000001
0.115875,-0.136970549450551
0.116,0.829256556776556
0.116125,0.859073406593406
0.11625,-0.104736117216119
0.116375,-0.942025494505496
0.1165,-0.711549304029305
0.116625,0.348963516483515
0.11675,0.994458021978021
0.116875,0.515776703296702
0.117,-0.565688498168499
0.117125,-0.987153699633701
0.11725,-0.279607912087913
0.117375,0.742223589743589
0.1175,0.920318827838827
0.117625,0.0628829304029295
0.11775,-0.875139047619049
0.117875,-0.793747106227107
0.118,0.19343238095238
0.118125,0.965447032967032
0.11825,0.63343238095238
0.118375,-0.433527326007327
0.1185,-1.00891194139194
0.118625,-0.464955897435898
0.11875,0.655190622710622
0.118875,0.959000146520145
0.119,0.174897582417581
0.119125,-0.804223296703298
0.11925,-0.871109743589745
0.119375,0.0540184615384605
0.1195,0.916289523809523
0.119625,0.732553260073259
0.11975,-0.289278241758243
0.119875,-0.991183003663005
0.12,-0.533454065934067
0.120125,0.536729084249083
0.12025,0.99365216117216
0.120375,0.327205274725274
0.1205,-0.720413772893774
0.120625,-0.930743443223444
0.12075,-0.0733075457875467
0.120875,0.874384761904761
0.121,0.813139340659339
0.121125,-0.160340512820514
0.12125,-0.959754432234433
0.121375,-0.659974212454213
0.1215,0.405373772893772
0.121625,0.999293186813186
0.12175,0.460172307692307
0.121875,-0.601146373626375
0.122,-0.97667750915751
0.122125,-0.231256263736265
0.12225,0.787351794871794
0.122375,0.900172307692307
0.1225,-0.0177031501831513
0.122625,-0.92671413919414
0.12275,-0.790523663003664
0.122875,0.260318827838827
0.123,0.987205274725274
0.123125,0.576216263736263
0.12325,-0.485102417582419
0.123375,-0.998435750915752
0.1235,-0.360193992673994
0.123625,0.687425054945054
0.12375,0.935630183150182
0.123875,0.115263882783882
0.124,-0.841292893772895
0.124125,-0.850963223443225
0.12425,0.117681465201464
0.124375,0.942882930402929
0.1245,0.688230915750915
0.124625,-0.359388131868133
0.12475,-0.960560293040294
0.124875,-0.493966886446888
