Tiempo_s,Senal_Original,Senal_Procesada
0.007625,0.680372967032966,-1.1373968107799
0.00775,0.526453553113553,-1.26272664053375
0.007875,0.260519487179487,-1.45357540909408
0.008,-0.02636695970696,-1.61069975354787
0.008125,-0.203656336996337,-1.6180334040004
0.00825,-0.298747912087912,-1.52629415571729
0.008375,-0.297942051282052,-1.34157664775248
0.0085,-0.474425567765568,-1.32961968732686
0.008625,-0.567099560439561,-1.22145589202352
0.00875,-0.817722271062271,-1.25369227122545
0.008875,-1.03933399267399,-1.22945665855766
0.009,-1.16424241758242,-1.09707505160443
0.009125,-1.2037295970696,-0.887840504719452
0.00925,-1.16746586080586,-0.627404970263266
0.009375,-1.16746586080586,-0.430232787033984
0.0095,-0.974059267399268,-0.0802281919823523
0.009625,-1.03933399267399,-0.0198590475490039
0.00975,-1.05464534798535,0.0823285210919573
0.009875,-1.03449882783883,0.203758788079867
0.01,-1.04658673992674,0.277550597784304
0.010125,-1.16504827838828,0.244206044721202
0.01025,-1.24241091575092,0.257269429573603
0.010375,-1.33266732600733,0.259096462161208
0.0105,-1.37054278388278,0.310570089874534
0.010625,-1.39391274725275,0.367201620630676
0.01075,-1.47369296703297,0.36277141066326
0.010875,-1.50673326007326,0.40155490622443
0.011,-1.48819846153846,0.478895767196067
0.011125,-1.38827172161172,0.61273193162413
0.01125,-1.22871128205128,0.769915383355581
0.011375,-0.96680652014652,0.980997568605301
0.0115,-0.732301025641026,1.11396585327645
0.011625,-0.579187472527473,1.13092626056906
0.01175,-0.484901758241759,1.07219095007712
0.011875,-0.462337655677656,0.940018065646622
0.012,-0.278601391941392,0.959527046387009
0.012125,0.00264402930402907,1.04357416424098
0.01225,0.279860146520146,1.0856872990547
0.012375,0.444255750915751,0.993300167432109
0.0125,0.536123882783882,0.82811915031195
0.012625,0.656197142857142,0.696441020412129
0.01275,0.566746593406593,0.378895125460291
0.012875,0.531288717948717,0.152943327706961
0.013,0.619127545787546,0.0678399846349516
0.013125,0.538541465201465,-0.164616893318688
0.01325,0.609457216117216,-0.224176701373547
0.013375,0.702131208791208,-0.258947627649506
0.0135,0.782717289377289,-0.30341812576161
0.013625,0.974512161172161,-0.243624145999065
0.01375,1.13971362637363,-0.224363749834835
0.013875,1.24447553113553,-0.269011765692734
0.014,1.36857809523809,-0.292824064764871
0.014125,1.44432901098901,-0.360218630736144
0.01425,1.4693106959707,-0.463858857304182
0.014375,1.46447553113553,-0.57587920863298
0.0145,1.4507758974359,-0.673286898779088
0.014625,1.44755245421245,-0.738949585378772
0.01475,1.42498835164835,-0.803764556785601
0.014875,1.44513487179487,-0.809904930389225
0.015,1.47495172161172,-0.797140085787849
0.015125,1.46286380952381,-0.814921000097994
0.01525,1.43062937728938,-0.836729610948483
0.015375,1.43062937728938,-0.81320676451041
0.0155,1.33714952380952,-0.865710556446272
0.015625,1.37180153846154,-0.778140997473231
0.01575,1.37018981684982,-0.725512790176678
0.015875,1.39920080586081,-0.641027808175548
0.016,1.4507758974359,-0.538579128910165
0.016125,1.44674659340659,-0.493178610349484
0.01625,1.44271728937729,-0.444173454147347
0.016375,1.4693106959707,-0.364817924928249
0.0165,1.4773693040293,-0.305963462345507
0.016625,1.45722278388278,-0.273064920746211
0.01675,1.46608725274725,-0.209751156557209
0.016875,1.46769897435897,-0.155098387538495
0.017,1.45399934065934,-0.115372303037105
0.017125,1.42821179487179,-0.0852587076175886
0.01725,1.40484183150183,-0.0501012027071037
0.017375,1.3581019047619,-0.0344562197869778
0.0175,1.2759041025641,-0.0456152743753651
0.017625,1.16791875457875,-0.0693719735495868
0.01775,1.00271728937729,-0.130984581401158
0.017875,0.705354652014652,-0.289522678769237
0.018,0.283083589743589,-0.516937745136734
0.018125,-0.0175024908424912,-0.57285286211972
0.01825,-0.328564761904762,-0.606394542453271
0.018375,-0.43574424908425,-0.426652287559863
0.0185,-0.655744249084249,-0.361525941541811
0.018625,-0.658161831501832,-0.0920244865864102
0.01875,-0.657355970695971,0.145952036984015
0.018875,-0.658967692307693,0.348954725322478
0.019,-0.654938388278389,0.526946610621683
0.019125,-0.877355970695971,0.47156904159207
0.01925,-1.04013985347985,0.485107490349855
0.019375,-1.15779553113553,0.54117817519618
0.0195,-1.28028637362637,0.585428774118671
0.019625,-1.26255743589744,0.749736696930861
0.01975,-1.40277721611722,0.739093468131936
0.019875,-1.49303362637363,0.773169877036884
0.02,-1.50270395604396,0.869982892171821
0.020125,-1.51076256410256,0.944004204929797
0.02025,-1.45515816849817,1.05315319916717
0.020375,-1.37376622710623,1.15361522904176
0.0205,-1.16907758241758,1.33189374212783
0.020625,-0.928931062271063,1.48949039245323
0.02075,-0.654938388278389,1.62415855866848
0.020875,-0.390616043956044,1.6964700167829
0.021,0.0800066666666663,1.90950009200046
0.021125,0.444255750915751,1.94866078108984
0.02125,0.859274065934065,1.98483430538136
0.021375,1.18887113553113,1.89241786184197
0.0215,1.46608725274725,1.72425373477365
0.021625,1.44997003663004,1.27764024141606
0.02175,1.32667333333333,0.778530409279681
0.021875,0.929383956043956,0.0939053814483783
0.022,0.451508498168498,-0.555304674764181
0.022125,-0.131934725274726,-1.18617070810544
0.02225,-0.584022637362638,-1.57583875176831
0.022375,-0.911202124542125,-1.76641146340458
0.0225,-1.23193472527473,-1.89666963532577
0.022625,-1.41647684981685,-1.85655005517477
0.02275,-1.50431567765568,-1.71226558351512
0.022875,-1.49061604395604,-1.47976712510346
0.023,-1.43823509157509,-1.23497022815614
0.023125,-1.36893106227106,-1.00306784617115
0.02325,-1.2262936996337,-0.734019233478866
0.023375,-0.817722271062271,-0.265126025108292
0.0235,-0.313253406593407,0.204651693144616
0.023625,0.260519487179487,0.642184418686881
0.02375,0.440226446886447,0.626412601046465
0.023875,0.827845494505494,0.784208978526126
0.024,1.06154512820513,0.752909877504999
0.024125,1.30652681318681,0.716279352369402
0.02425,1.38791875457875,0.517193205025942
0.024375,1.47334,0.339971326310536
0.0245,1.34117882783883,-0.0167530667174056
0.024625,1.05993340659341,-0.451454216905516
0.02475,0.445061611721611,-1.10786548475032
0.024875,-0.168198461538462,-1.6291096420091
0.025,-0.690396263736264,-1.94821541202429
0.025125,-1.16827172161172,-2.1368577597296
0.02525,-1.37860139194139,-2.01190911324459
0.025375,-1.5099567032967,-1.8017129522894
0.0255,-1.45838161172161,-1.42998964559268
0.025625,-1.11589076923077,-0.834327240174467
0.02575,-0.653326666666667,-0.220292385865218
0.025875,-0.019114212454213,0.444406467984866
0.026,0.536123882783882,0.911662224872047
0.026125,0.941471868131868,1.1446874800654
0.02625,1.29524476190476,1.27027210046058
0.026375,1.4693106959707,1.18912018687257
0.0265,1.46447553113553,0.940591408586545
0.026625,1.37018981684982,0.640072445221884
0.02675,1.24447553113553,0.354444156486497
0.026875,1.01641692307692,0.0218453420138369
0.027,0.756123882783882,-0.279600367162977
0.027125,0.355611062271062,-0.647220918561477
0.02725,-0.110176483516484,-0.993543686041739
0.027375,-0.480872454212455,-1.17021734295549
0.0275,-0.897502490842491,-1.33131034905851
0.027625,-1.22468197802198,-1.35291526640851
0.02775,-1.38101897435897,-1.1853524282437
0.027875,-1.50270395604396,-0.988157694245619
0.028,-1.50028637362637,-0.688361705732358
0.028125,-1.46160505494506,-0.388735746145833
0.02825,-1.27867465201465,0.0034270567009218
0.028375,-1.10863802197802,0.322219685460216
0.0285,-0.732301025641026,0.773140004915761
0.028625,-0.17625706959707,1.29876956431939
0.02875,0.41363304029304,1.74270624771836
0.028875,0.79399934065934,1.89053489183958
0.029,1.18887113553113,1.99467656876692
0.029125,1.40242424908425,1.88243277888526
0.02925,1.47575758241758,1.63102332490873
0.029375,1.3766367032967,1.23995059897873
0.0295,0.989823516483516,0.636874183965917
0.029625,0.441032307692307,-0.0151110002431035
0.02975,-0.0134731868131872,-0.463738349183028
0.029875,-0.319700293040293,-0.689341115414309
0.03,-0.659773553113553,-0.892830560316984
0.030125,-0.987758901098901,-1.03217167866742
0.03025,-1.2262936996337,-1.04576306865446
0.030375,-1.38827172161172,-0.967159186983361
0.0305,-1.49948051282051,-0.837079763165333
0.030625,-1.5099567032967,-0.621392545770184
0.03075,-1.46402263736264,-0.379186872643524
0.030875,-1.3681252014652,-0.125150532901775
0.031,-1.10783216117216,0.237345189156434
0.031125,-0.655744249084249,0.706039086685474
0.03125,-0.407539120879121,0.894780177079486
0.031375,-0.210103223443224,0.98926901667183
0.0315,0.0332667399267395,1.0914361217485
0.031625,0.197662344322344,1.08400927941934
0.03175,0.445061611721611,1.13237559369835
0.031875,0.557076263736263,1.02684467618078
0.032,0.935830842490842,1.15954614303755
0.032125,1.20498835164835,1.14272692299637
0.03225,1.28638029304029,0.932420187655211
0.032375,1.40161838827839,0.767129248275103
0.0325,1.47575758241758,0.572792192258478
0.032625,1.37018981684982,0.23237270325986
0.03275,1.13084915750916,-0.179837227152984
0.032875,0.70374293040293,-0.691722397222449
0.033,0.262937069597069,-1.11774914914462
0.033125,-0.11662336996337,-1.3973434254663
0.03325,-0.589663663003663,-1.69078438267351
0.033375,-0.969224102564103,-1.81961300148955
0.0335,-1.22468197802198,-1.78241154787498
0.033625,-1.35926073260073,-1.61161632379843
0.03375,-1.49222776556777,-1.44096853728441
0.033875,-1.50753912087912,-1.16716948803453
0.034,-1.48497501831502,-0.884981519196555
0.034125,-1.36973692307692,-0.550567481047321
0.03425,-1.16746586080586,-0.184086332880797
0.034375,-0.820139853479854,0.254503971413857
0.0345,-0.373692967032967,0.702171933877321
0.034625,-0.107758901098901,0.895994714558287
0.03475,0.358028644688644,1.22190245908174
0.034875,0.767405934065934,1.41683230062467
0.035,1.07282717948718,1.4570547722138
0.035125,1.29202131868132,1.38491403623389
0.03525,1.39920080586081,1.19773205519145
0.035375,1.47092241758242,0.987979300883721
0.0355,1.46447553113553,0.723947770005646
0.035625,1.41692974358974,0.453082177928158
0.03575,1.28638029304029,0.143163069665077
0.035875,1.17355978021978,-0.102266596845954
0.036,0.906013992673993,-0.446331996055589
0.036125,0.536123882783882,-0.816762919209719
0.03625,0.258907765567765,-1.02505356633204
0.036375,-0.0739127472527477,-1.23021828550345
0.0365,-0.301165494505495,-1.28228508976731
0.036625,-0.473619706959707,-1.25310713708885
0.03675,-0.682337655677656,-1.23905420883054
0.036875,-1.0288578021978,-1.32775820574442
0.037,-1.29479186813187,-1.29982883939002
0.037125,-1.48416915750916,-1.1794534221115
0.03725,-1.49786879120879,-0.895043486894074
0.037375,-1.36490175824176,-0.507243526252969
0.0375,-1.08687978021978,-0.0430390841608879
0.037625,-0.815304688644689,0.338400200032347
0.03775,-0.658161831501832,0.547810572156515
0.037875,-0.387392600732601,0.818682324349835
0.038,-0.155304688644689,0.996447865879613
0.038125,0.166233772893772,1.20979570433285
0.03825,0.618321684981685,1.48405247558725
0.038375,0.908431575091575,1.53728459898491
0.0385,1.19854146520146,1.55402013191509
0.038625,1.40081252747253,1.45969606912411
0.03875,1.47575758241758,1.23932832918334
0.038875,1.45561106227106,0.947968594052952
0.039,1.36777223443223,0.627689827845934
0.039125,1.24447553113553,0.317987985593397
0.03925,1.07685648351648,0.0140767495625641
0.039375,0.702131208791208,-0.426615755878792
0.0395,0.352387619047619,-0.760820843029216
0.039625,-0.175451208791209,-1.18470092506436
0.03975,-0.465561098901099,-1.29732042326597
0.039875,-0.739553772893773,-1.35298504468776
0.04,-1.04497501831502,-1.40266170464499
0.040125,-1.22548783882784,-1.30387248055412
0.04025,-1.40277721611722,-1.19428892656371
0.040375,-1.46563435897436,-0.976137791713535
0.0405,-1.5059273992674,-0.755271435649372
0.040625,-1.48819846153846,-0.503261295331071
0.04075,-1.40358307692308,-0.22179167076787
0.040875,-1.31413252747253,0.0229193174952382
0.041,-1.22548783882784,0.228256935302659
0.041125,-1.03772227106227,0.487852277975937
0.04125,-0.897502490842491,0.654115147256291
0.041375,-0.648491501831502,0.881808054994107
0.0415,-0.335011648351649,1.11446891204321
0.041625,0.0800066666666663,1.37917803535466
0.04175,0.521618388278388,1.59596960254468
0.041875,0.622350989010989,1.43631872064777
0.042,0.858468205128204,1.401178760318
0.042125,0.981764908424908,1.24242722956526
0.04225,1.15341326007326,1.12984857179252
0.042375,1.23802864468864,0.933323461276606
0.0425,1.32989677655678,0.755883196386916
0.042625,1.42579421245421,0.593258897335277
0.04275,1.47011655677656,0.394589475627456
0.042875,1.42740593406593,0.137507161602308
0.043,1.29524476190476,-0.165027948704885
0.043125,1.06799201465201,-0.50418906739403
0.04325,0.8544389010989,-0.768448600631013
0.043375,0.604622051282051,-1.01130875001678
0.0435,0.260519487179487,-1.28370540199643
0.043625,0.00667333333333309,-1.40732837216718
0.04375,-0.48651347985348,-1.70350516212431
0.043875,-0.814498827838828,-1.7678324647585
0.044,-1.03691641025641,-1.69400488806651
0.044125,-1.27867465201465,-1.61981015419741
0.04425,-1.47288710622711,-1.48441258125427
0.044375,-1.51156842490843,-1.20240739780666
0.0445,-1.4873926007326,-0.888303899499149
0.044625,-1.41325340659341,-0.564272841776361
0.04475,-1.33427904761905,-0.277983580363395
0.044875,-1.20211787545788,0.0164909964800388
0.045,-1.04094571428571,0.29062361339903
0.045125,-0.816916410256411,0.573604584484786
0.04525,-0.569517142857143,0.822530180905494
0.045375,-0.194791868131869,1.13223334519572
0.0455,0.196050622710622,1.38426700081749
0.045625,0.701325347985348,1.67198858346172
0.04575,0.939860146520146,1.63768236591944
0.045875,1.29282717948718,1.68392570708466
0.046,1.42660007326007,1.49191697964943
0.046125,1.46689311355311,1.22111409105538
0.04625,1.39597736263736,0.873644885031335
0.046375,1.12279054945055,0.386834680269299
0.0465,0.701325347985348,-0.156354439610605
0.046625,0.309676996336996,-0.574712397256518
0.04675,-0.019114212454213,-0.853386276544177
0.046875,-0.010249743589744,-0.764347795901312
0.047,-0.0997002930402933,-0.770183510292333
0.047125,-0.31647684981685,-0.878582787145232
0.04725,-0.370469523809524,-0.805774072677718
0.047375,-0.345487838827839,-0.661493722590436
0.0475,-0.482484175824176,-0.678381877421226
0.047625,-0.48651347985348,-0.559265420424312
0.04775,-0.565487838827839,-0.518550473497006
0.047875,-0.65655010989011,-0.485075694541143
0.048,-0.89669663003663,-0.581130254863942
0.048125,-0.991788205128205,-0.514712226917092
0.04825,-1.11347318681319,-0.471417854552582
0.048375,-1.27545120879121,-0.459462606830003
0.0485,-1.41405926739927,-0.415140332608249
0.048625,-1.44145853479854,-0.265383767685617
0.04875,-1.49464534798535,-0.155692255677758
0.048875,-1.50915084249084,-0.0221265357298241
0.049,-1.5059273992674,0.109709533042273
0.049125,-1.50109223443223,0.223209337786055
0.04925,-1.49706293040293,0.317416547511082
0.049375,-1.45838161172161,0.425973687311575
0.0495,-1.36973692307692,0.557698125106305
0.049625,-1.1626306959707,0.767175625100117
0.04975,-0.793546446886447,1.07462154438111
0.049875,-0.474425567765568,1.26377511492781
0.05,-0.018308351648352,1.52042987632254
0.050125,0.107405934065934,1.40379061948537
0.05025,0.354805201465201,1.39163331998645
0.050375,0.531288717948717,1.28930166266376
0.0505,0.681984688644688,1.15453832569674
0.050625,0.940666007326007,1.11507507355721
0.05075,1.20498835164835,1.06009992350666
0.050875,1.25334,0.792045780119861
0.051,1.32828505494505,0.573111665634305
0.051125,1.36696637362637,0.340524309261457
0.05125,1.40725941391941,0.134564961660131
0.051375,1.40161838827839,-0.0893168993980546
0.0515,1.39597736263736,-0.282460524138392
0.051625,1.41531802197802,-0.424488343554453
0.05175,1.43143523809524,-0.547574795541557
0.051875,1.46689311355311,-0.632300935919646
0.052,1.46850483516483,-0.731805604498107
0.052125,1.39275391941392,-0.880229871763848
0.05225,1.3581019047619,-0.958103670584327
0.052375,1.24447553113553,-1.08457798625214
0.0525,1.11231435897436,-1.19271193306137
0.052625,0.860885787545787,-1.37361508262484
0.05275,0.525647692307692,-1.57699114367675
0.052875,0.26374293040293,-1.65136951089099
0.053,0.0711421978021973,-1.6210838387882
0.053125,-0.393839487179487,-1.81257814079857
0.05325,-0.739553772893773,-1.82554646116167
0.053375,-0.968418241758242,-1.69282012844253
0.0535,-1.2222643956044,-1.56973062319882
0.053625,-1.40761238095238,-1.37033000476155
0.05375,-1.50753912087912,-1.09529365983596
0.053875,-1.43742923076923,-0.685747678447639
0.054,-1.16343655677656,-0.142476620361359
0.054125,-0.895084908424909,0.311184660030509
0.05425,-0.648491501831502,0.66903057756709
0.054375,-0.114205787545788,1.22116369115928
0.0545,0.37414586080586,1.61926065181056
0.054625,0.788358315018315,1.85761815103719
0.05475,1.189676996337,2.01493756617796
0.054875,1.42498835164835,1.96311959702315
0.055,1.47011655677656,1.71805140696714
0.055125,1.36777223443223,1.35681522658855
0.05525,1.13165501831502,0.918506405824836
0.055375,0.860079926739926,0.513203545934946
0.0555,0.450702637362637,0.0492939312019567
0.055625,-0.110176483516484,-0.466239801887606
0.05575,-0.469590402930403,-0.695272917974104
0.055875,-0.829810183150184,-0.86851988358999
0.056,-1.17310688644689,-0.976146408426404
0.056125,-1.42050615384615,-0.955931811984378
0.05625,-1.50673326007326,-0.77191720766706
0.056375,-1.48175157509158,-0.502016600496635
0.0565,-1.36570761904762,-0.184644215032433
0.056625,-1.04013985347985,0.272778534593332
0.05675,-0.658161831501832,0.697462895309037
0.056875,-0.20607391941392,1.0993376746251
0.057,0.33385282051282,1.49006263993551
0.057125,0.622350989010989,1.55668524079267
0.05725,0.935024981684981,1.60508156154186
0.057375,1.19209457875458,1.56387175322623
0.0575,1.37583084249084,1.43256848220759
0.057625,1.36696637362637,1.12090255590575
0.05775,1.42821179487179,0.90371089574332
0.057875,1.48865135531135,0.702208018699759
0.058,1.32828505494505,0.317599992254754
0.058125,1.00352315018315,-0.15876925554811
0.05825,0.34432901098901,-0.854635373692405
0.058375,-0.299553772893773,-1.40009830670013
0.0585,-0.895084908424909,-1.78184085687866
0.058625,-1.36731934065934,-1.95373973512167
0.05875,-1.50512153846154,-1.75894545937596
0.058875,-1.43662336996337,-1.38281758066334
0.059,-1.26819846153846,-0.960397633299292
0.059125,-0.893473186813187,-0.410962490210969
0.05925,-0.473619706959707,0.086842337759894
0.059375,-0.131934725274726,0.422105545698244
0.0595,0.498248424908425,0.949280664993688
0.059625,0.937442564102564,1.18926744871261
0.05975,1.29121545787546,1.28486065995186
0.059875,1.46769897435897,1.17669501750954
0.06,1.38227772893773,0.826811397011615
0.060125,1.13084915750916,0.372023006221791
0.06025,0.698101904761904,-0.174178814996216
0.060375,0.260519487179487,-0.625421764760236
0.0605,-0.11581750915751,-0.930787259348097
0.060625,-0.580799194139195,-1.2460319727423
0.06075,-0.837868791208792,-1.29453633499226
0.060875,-1.17391274725275,-1.38237330281338
0.061,-1.37698967032967,-1.30777456001789
0.061125,-1.50431567765568,-1.15235656770342
0.06125,-1.49867465201465,-0.880945146888327
0.061375,-1.45112886446886,-0.60112062898889
0.0615,-1.36731934065934,-0.323854423379146
0.061625,-1.102996996337,0.0769364633457202
0.06175,-0.750835824175825,0.487395818180053
0.061875,-0.172227765567766,1.02286676575984
0.062,0.486966373626373,1.51762956102269
0.062125,0.930189816849817,1.70087688445897
0.06225,1.24689311355311,1.70590379368419
0.062375,1.44432901098901,1.57031520061551
0.0625,1.47656344322344,1.27943233393855
0.062625,1.44191142857143,0.954624695504345
0.06275,1.40161838827839,0.66223733223084
0.062875,1.27670996336996,0.329464377518587
0.063,1.08088578754579,-0.0182506360737285
0.063125,0.926966373626373,-0.270072729732583
0.06325,0.79319347985348,-0.458669512103117
0.063375,0.531288717948717,-0.725765802252981
0.0635,0.262937069597069,-0.941384852467531
0.063625,0.0453546520146517,-1.05853151231969
0.06375,-0.197209450549451,-1.16058042281493
0.063875,-0.125487838827839,-0.941027086490219
0.064,-0.270542783882784,-0.941828079238678
0.064125,-0.300359633699634,-0.821373718681915
0.06425,-0.476843150183151,-0.839779400513379
0.064375,-0.622703956043956,-0.809922188602406
0.0645,-0.749224102564103,-0.750479996733567
0.064625,-0.821751575091575,-0.635797888383411
0.06475,-0.895890769230769,-0.527559444962373
0.064875,-0.995817509157509,-0.447620560875865
0.065,-1.0473926007326,-0.324607570290598
0.065125,-1.1706893040293,-0.276580246237828
0.06525,-1.32138527472528,-0.249988026101183
0.065375,-1.37296036630037,-0.126665050567167
0.0655,-1.4833632967033,-0.0690128748020788
0.065625,-1.49061604395604,0.0805751857654031
0.06575,-1.50673326007326,0.201324884012974
0.065875,-1.49303362637363,0.331263415108641
0.066,-1.40197135531136,0.509034712577362
0.066125,-1.27383948717949,0.685742649227593
0.06625,-0.982923736263737,0.971178244663875
0.066375,-0.804828498168499,1.09022966916359
0.0665,-0.564681978021978,1.22827752089322
0.066625,-0.389004322344323,1.26376103282672
0.06675,-0.279407252747253,1.21221486659931
0.066875,-0.0287845421245425,1.27626989081275
0.067,0.181545128205128,1.26816775990724
0.067125,0.220226446886447,1.08138426222207
0.06725,0.461984688644688,1.089345511039
0.067375,0.619127545787546,0.994733516978427
0.0675,0.78352315018315,0.899908311288575
0.067625,0.860885787545787,0.720317224654102
0.06775,1.01238761904762,0.619376812141418
0.067875,1.27026307692308,0.612453344284678
0.068,1.33876124542124,0.414322701024742
0.068125,1.40484183150183,0.232053530825599
0.06825,1.47334,0.0698278325833557
0.068375,1.47898102564102,-0.13241140449497
0.0685,1.42176490842491,-0.363700071020575
0.068625,1.24125208791209,-0.668846507193712
0.06875,1.13165501831502,-0.852807716242063
0.068875,0.844768571428571,-1.15800166428253
0.069,0.616709963369963,-1.34216317277825
0.069125,0.532900439560439,-1.34596974567975
0.06925,0.441032307692307,-1.33892668235379
0.069375,0.270189816849816,-1.38579055410681
0.0695,0.0743656410256406,-1.42548119423104
0.069625,-0.0207259340659345,-1.34356917213306
0.06975,-0.114205787545788,-1.25205447935319
0.069875,-0.206879780219781,-1.15366258953862
0.07,-0.29633032967033,-1.047900695305
0.070125,-0.205268058608059,-0.776772819584065
0.07025,-0.29633032967033,-0.70218858149349
0.070375,-0.480872454212455,-0.708060686747622
0.0705,-0.735524468864469,-0.757236799162765
0.070625,-1.04255743589744,-0.823670059223937
0.07075,-1.26578087912088,-0.778821966909832
0.070875,-1.41889443223443,-0.655355909756847
0.071,-1.48658673992674,-0.45525894216773
0.071125,-1.47772227106227,-0.203588504591895
0.07125,-1.36893106227106,0.107113354037912
0.071375,-1.25127538461539,0.378212834762929
0.0715,-1.0433632967033,0.685429918810461
0.071625,-0.891861465201465,0.883589524170863
0.07175,-0.731495164835165,1.04748956083937
0.071875,-0.468784542124542,1.26391430736905
0.072,-0.392227765567766,1.25757359991075
0.072125,-0.389810183150183,1.16978843969877
0.07225,-0.47603728937729,1.00303560056601
0.072375,-0.295524468864469,1.09474660069017
0.0725,-0.203656336996337,1.07338449207772
0.072625,0.0679187545787543,1.20132999733258
0.07275,0.148504835164835,1.11262142540606
0.072875,0.169457216117216,0.966352685449775
0.073,0.266160512820512,0.896919291366763
0.073125,0.350775897435897,0.810953996049355
0.07325,0.38381619047619,0.67642548888626
0.073375,0.438614725274725,0.570084548583891
0.0735,0.412021318681318,0.394748661201113
0.073625,0.547405934065933,0.385442382937562
0.07375,0.624768571428571,0.312335858686293
0.073875,0.619127545787546,0.165496294441763
0.074,0.702937069597069,0.11652846508254
0.074125,0.62315684981685,-0.080554246761667
0.07425,0.725501172161172,-0.0827847874662944
0.074375,0.780299706959706,-0.133695109619643
0.0745,0.86410923076923,-0.154305891864026
0.074625,0.782717289377289,-0.325181560468881
0.07475,0.941471868131868,-0.249328548624908
0.074875,1.00674659340659,-0.274949072084026
0.075,1.07766234432234,-0.293178567149921
0.075125,1.23722278388278,-0.230008169794912
0.07525,1.2904095970696,-0.277629713448724
0.075375,1.40242424908425,-0.265378232081804
0.0755,1.45722278388278,-0.309181884376957
0.075625,1.4548052014652,-0.397635404961417
0.07575,1.33795538461538,-0.572148081728028
0.075875,1.29202131868132,-0.645740320917598
0.076,1.17436564102564,-0.763883549881565
0.076125,1.16147186813187,-0.756081412980008
0.07625,0.986600073260073,-0.885774130374458
0.076375,0.85363304029304,-0.940084105354669
0.0765,0.691655018315018,-0.994932705992816
0.076625,0.535318021978021,-1.01677664828871
0.07675,0.261325347985347,-1.12138841326588
0.076875,0.167039633699633,-1.02174865024127
0.077,-0.022337655677656,-1.00429884116115
0.077125,-0.187539120879121,-0.945162737018481
0.07725,-0.301165494505495,-0.827163746201608
0.077375,-0.478454871794872,-0.766225180269656
0.0775,-0.480872454212455,-0.536482616473095
0.077625,-0.638821172161173,-0.470779850424403
0.07775,-0.480066593406594,-0.112878026197957
0.077875,-0.569517142857143,-0.0329677404740594
0.078,-0.664608717948718,0.0383306015103322
0.078125,-0.817722271062271,0.0543084469969412
0.07825,-0.895084908424909,0.145921780810702
0.078375,-1.04094571428571,0.167418816009796
0.0785,-1.23354644688645,0.15117628861479
0.078625,-1.34394937728938,0.22099543958035
0.07875,-1.37054278388278,0.361121385437436
0.078875,-1.37054278388278,0.50416784243146
0.079,-1.38021311355311,0.613933326639598
0.079125,-1.43984681318681,0.657770683427372
0.07925,-1.49303362637363,0.697507677685537
